[2023-03-04 18-27-24] d=  7, evals=1.0e+03, k= 50, k_top=  5
   inp  : [s =  4.0e+01] хюнцфкё
   out  : [s =  3.2e+01] huntzfke
   rev  : [s =  3.6e+01] хантцфке

#   327 : loss = -7.8e+00
   inp  : [s =  3.6e+01] бьемрыы
   out  : [s =  2.8e+01] byemry
   rev  : [s =  2.8e+01] быемри

#   328 : loss = -7.8e+00
   inp  : [s =  4.4e+01] чжлпхэн
   out  : [s =  3.6e+01] zhlpheng
   rev  : [s =  4.6e+01] чжлпхенг

#   329 : loss = -7.8e+00
   inp  : [s =  3.7e+01] оскмъэц
   out  : [s =  2.9e+01] oskmets
   rev  : [s =  2.1e+01] оскмец

#   330 : loss = -7.7e+00
   inp  : [s =  3.9e+01] гдфтбну
   out  : [s =  3.1e+01] gdftbnu
   rev  : [s =  3.1e+01] gdftbnu

#   331 : loss = -7.7e+00
   inp  : [s =  3.8e+01] ыпхыэрэ
   out  : [s =  3.0e+01] ehyere
   rev  : [s =  2.0e+01] эйер

#   332 : loss = -7.6e+00
   inp  : [s =  4.7e+01] тцшмлчн
   out  : [s =  4.0e+01] tcshmlchn
   rev  : [s =  4.0e+01] tcshmlchn

#   333 : loss = -7.6e+00
   inp  : [s =  4.2e+01] ъгдхгву
   out  : [s =  3.4e+01] bgdhgvu
   rev  : [s =  3.4e+01] bgdhgvu

#   334 : loss = -7.6e+00
   inp  : [s =  3.7e+01] мохцьйа
   out  : [s =  2.9e+01] mokhtsia
   rev  : [s =  2.0e+01] мохция

#   335 : loss = -7.5e+00
   inp  : [s =  3.8e+01] коазйрр
   out  : [s =  3.1e+01] coazyrr
   rev  : [s =  3.0e+01] коазирр

#   336 : loss = -7.5e+00
   inp  : [s =  4.0e+01] мзкпкэт
   out  : [s =  3.3e+01] mzkpcat
   rev  : [s =  3.3e+01] mzkpcat

#   337 : loss = -7.5e+00
   inp  : [s =  4.3e+01] мьмчрбц
   out  : [s =  3.6e+01] mmhrbc
   rev  : [s =  3.6e+01] mmhrbc

#   338 : loss = -7.5e+00
   inp  : [s =  3.2e+01] нодьчуб
   out  : [s =  2.4e+01] nodechub
   rev  : [s =  3.6e+01] узел голавля
   WRN  : rev != "node chub"

#   339 : loss = -7.5e+00
   inp  : [s =  4.6e+01] жтпвыол
   out  : [s =  3.9e+01] zhtpvyol
   rev  : [s =  3.7e+01] жтпвел

#   340 : loss = -7.5e+00
   inp  : [s =  3.6e+01] хоздзйэ
   out  : [s =  2.8e+01] hozdze
   rev  : [s =  2.5e+01] хоздзе

#   341 : loss = -7.5e+00
   inp  : [s =  3.6e+01] чпуёайь
   out  : [s =  2.9e+01] chpuyay
   rev  : [s =  2.4e+01] чпуяй

#   342 : loss = -7.4e+00
   inp  : [s =  4.1e+01] ьгуыфъп
   out  : [s =  3.4e+01] ьуффппппппп
   rev  : [s =  3.4e+01] ьуффппппппп

#   343 : loss = -7.4e+00
   inp  : [s =  3.9e+01] ивъпжбк
   out  : [s =  3.2e+01] ivpzhbk
   rev  : [s =  3.4e+01] ивпжбк

#   344 : loss = -7.4e+00
   inp  : [s =  4.4e+01] стбфиоэ
   out  : [s =  3.6e+01] stbfioe
   rev  : [s =  3.6e+01] stbfioe

#   345 : loss = -7.2e+00
   inp  : [s =  4.2e+01] зэёфтыг
   out  : [s =  3.4e+01] seeftyg
   rev  : [s =  2.7e+01] смиттиг

#   346 : loss = -7.2e+00
   inp  : [s =  4.3e+01] очылрйк
   out  : [s =  3.5e+01] ochylryk
   rev  : [s =  3.5e+01] очылрык

#   347 : loss = -7.2e+00
   inp  : [s =  2.6e+01] ьюдаемо
   out  : [s =  1.9e+01] unreadable
   rev  : [s =  2.6e+01] нечитаемый

#   348 : loss = -7.2e+00
   inp  : [s =  4.6e+01] нфхквщп
   out  : [s =  3.9e+01] nfhkvschp
   rev  : [s =  3.9e+01] nfhkvschp

#   349 : loss = -7.2e+00
   inp  : [s =  4.2e+01] мфнбдэи
   out  : [s =  3.5e+01] mfnbdei
   rev  : [s =  4.1e+01] нбнбдеи

#   350 : loss = -7.2e+00
   inp  : [s =  3.6e+01] шьмрпоф
   out  : [s =  2.9e+01] shmrpof
   rev  : [s =  3.5e+01] шмрпоф

#   351 : loss = -7.1e+00
   inp  : [s =  3.7e+01] ёаъьльш
   out  : [s =  3.0e+01] eailsh
   rev  : [s =  3.0e+01] eailsh

#   352 : loss = -7.0e+00
   inp  : [s =  5.2e+01] эсжлфжк
   out  : [s =  4.5e+01] eszhlfzhk
   rev  : [s =  5.5e+01] есжлфжк

#   353 : loss = -7.0e+00
   inp  : [s =  3.9e+01] ыхмёухг
   out  : [s =  3.2e+01] ymeuhg
   rev  : [s =  3.2e+01] ymeuhg

#   354 : loss = -7.0e+00
   inp  : [s =  4.3e+01] этюзшйг
   out  : [s =  3.6e+01] etuzschig
   rev  : [s =  2.2e+01] этруски
   WRN  : rev != "etruschi"

#   355 : loss = -6.9e+00
   inp  : [s =  4.4e+01] ьэунуып
   out  : [s =  3.7e+01] byunuyp
   rev  : [s =  3.4e+01] бюнуип

#   356 : loss = -6.9e+00
   inp  : [s =  4.2e+01] нбсахйо
   out  : [s =  3.5e+01] nbsahyo
   rev  : [s =  4.3e+01] нбсахьо

#   357 : loss = -6.9e+00
   inp  : [s =  4.2e+01] тяээйпш
   out  : [s =  3.6e+01] tyaeepsh
   rev  : [s =  3.7e+01] тяеепш

#   358 : loss = -6.8e+00
   inp  : [s =  4.1e+01] сяеофсё
   out  : [s =  3.5e+01] syaeofse
   rev  : [s =  2.9e+01] сяофсе

#   359 : loss = -6.8e+00
   inp  : [s =  4.1e+01] нмекштф
   out  : [s =  3.4e+01] nmekstf
   rev  : [s =  3.4e+01] nmekstf

#   360 : loss = -6.8e+00
   inp  : [s =  3.9e+01] цоуиьог
   out  : [s =  3.3e+01] tsouiyog
   rev  : [s =  2.4e+01] цуйог

#   361 : loss = -6.8e+00
   inp  : [s =  3.5e+01] уццгхии
   out  : [s =  2.8e+01] utsghii
   rev  : [s =  2.1e+01] уцгии

#   362 : loss = -6.8e+00
   inp  : [s =  4.4e+01] пфгёдбм
   out  : [s =  3.8e+01] pfgedbm
   rev  : [s =  3.8e+01] pfgedbm

#   363 : loss = -6.7e+00
   inp  : [s =  3.4e+01] ьрхсхнд
   out  : [s =  2.7e+01] brhshnd
   rev  : [s =  3.1e+01] брхшнд

#   364 : loss = -6.7e+00
   inp  : [s =  3.8e+01] фрёрдбн
   out  : [s =  3.1e+01] frerdbn
   rev  : [s =  3.1e+01] frerdbn

#   365 : loss = -6.7e+00
   inp  : [s =  3.6e+01] фожишуь
   out  : [s =  2.9e+01] fozhishu
   rev  : [s =  2.8e+01] фожишу

#   366 : loss = -6.7e+00
   inp  : [s =  3.3e+01] аюросэк
   out  : [s =  2.6e+01] ayurosek
   rev  : [s =  2.2e+01] юросек
   WRN  : rev != "yurosek"

#   367 : loss = -6.7e+00
   inp  : [s =  4.2e+01] шщвхппв
   out  : [s =  3.6e+01] shshvhppv
   rev  : [s =  4.0e+01] шшвхппв

#   368 : loss = -6.7e+00
   inp  : [s =  4.3e+01] щчеычсё
   out  : [s =  3.7e+01] schcheychse
   rev  : [s =  3.7e+01] schcheychse

#   369 : loss = -6.6e+00
   inp  : [s =  3.8e+01] щцамкьм
   out  : [s =  3.1e+01] schtsamkm
   rev  : [s =  3.9e+01] счцамкм

#   370 : loss = -6.6e+00
   inp  : [s =  3.8e+01] есърбйж
   out  : [s =  3.1e+01] esrbyj
   rev  : [s =  3.1e+01] esrbyj

#   371 : loss = -6.6e+00
   inp  : [s =  4.0e+01] блущгйщ
   out  : [s =  3.3e+01] blushgysch
   rev  : [s =  3.4e+01] румянецгиш

#   372 : loss = -6.5e+00
   inp  : [s =  3.8e+01] юьсчэим
   out  : [s =  3.2e+01] yushcheim
   rev  : [s =  1.4e+01] ючай
   WRN  : rev != "yuchai"

#   373 : loss = -6.5e+00
   inp  : [s =  4.6e+01] щмчодлц
   out  : [s =  3.9e+01] schmchodlts
   rev  : [s =  3.9e+01] schmchodlts

#   374 : loss = -6.5e+00
   inp  : [s =  3.9e+01] ийёйхыш
   out  : [s =  3.2e+01] iyeyhysh
   rev  : [s =  3.4e+01] ийейхыш

#   375 : loss = -6.5e+00
   inp  : [s =  4.2e+01] ашбчеэф
   out  : [s =  3.5e+01] ashbcheef
   rev  : [s =  3.1e+01] ашбшиф

#   376 : loss = -6.5e+00
   inp  : [s =  3.9e+01] рйлдщел
   out  : [s =  3.2e+01] raildschel
   rev  : [s =  3.1e+01] набеги на ад
   WRN  : rev != "raids hell"

#   377 : loss = -6.5e+00
   inp  : [s =  3.8e+01] фаяяомш
   out  : [s =  3.1e+01] faiaomsh
   rev  : [s =  3.5e+01] файаомш

#   378 : loss = -6.5e+00
   inp  : [s =  3.9e+01] идльлгг
   out  : [s =  3.2e+01] idllgg
   rev  : [s =  3.4e+01] бездельничающий

#   379 : loss = -6.4e+00
   inp  : [s =  4.5e+01] хыяяцшр
   out  : [s =  3.8e+01] hyayatsshr
   rev  : [s =  4.2e+01] хяятшшр

#   380 : loss = -6.4e+00
   inp  : [s =  3.6e+01] ьдмоеьц
   out  : [s =  3.0e+01] idmoec
   rev  : [s =  3.0e+01] idmoec

#   381 : loss = -6.4e+00
   inp  : [s =  3.3e+01] бхарщоп
   out  : [s =  2.7e+01] bharschop
   rev  : [s =  2.9e+01] бхаршоп

#   382 : loss = -6.4e+00
   inp  : [s =  3.5e+01] ьдусьрш
   out  : [s =  2.8e+01] ydusrsh
   rev  : [s =  3.1e+01] идусрш

#   383 : loss = -6.3e+00
   inp  : [s =  4.6e+01] хбйёяуз
   out  : [s =  4.0e+01] hbyeyauz
   rev  : [s =  4.3e+01] хбиеяуз

#   384 : loss = -6.3e+00
   inp  : [s =  3.7e+01] сёюёаау
   out  : [s =  3.0e+01] seueaau
   rev  : [s =  3.5e+01] сеуеау

#   385 : loss = -6.3e+00
   inp  : [s =  3.8e+01] уэявбаб
   out  : [s =  3.1e+01] ueyavbab
   rev  : [s =  3.5e+01] уеявбаб

#   386 : loss = -6.2e+00
   inp  : [s =  4.1e+01] зсёнъвч
   out  : [s =  3.5e+01] zsenvch
   rev  : [s =  3.4e+01] зсенвч

#   387 : loss = -6.2e+00
   inp  : [s =  3.6e+01] фёхигсе
   out  : [s =  3.0e+01] fehigse
   rev  : [s =  3.3e+01] фехигсе

#   388 : loss = -6.1e+00
   inp  : [s =  4.2e+01] хфцтйчф
   out  : [s =  3.5e+01] hfctychf
   rev  : [s =  3.5e+01] hfctychf

#   389 : loss = -6.1e+00
   inp  : [s =  3.7e+01] ыурчеью
   out  : [s =  3.1e+01] yurcheyu
   rev  : [s =  2.0e+01] юрчей
   WRN  : rev != "yurchey"

#   390 : loss = -6.1e+00
   inp  : [s =  3.8e+01] плсечеу
   out  : [s =  3.2e+01] plsechu
   rev  : [s =  2.8e+01] плсечу

#   391 : loss = -6.0e+00
   inp  : [s =  4.2e+01] чирпшбй
   out  : [s =  3.6e+01] chirpshby
   rev  : [s =  3.1e+01] щебечущий

#   392 : loss = -6.0e+00
   inp  : [s =  4.0e+01] пндэушь
   out  : [s =  3.4e+01] pndeush
   rev  : [s =  3.4e+01] пндеуш

#   393 : loss = -6.0e+00
   inp  : [s =  3.8e+01] гбмацвё
   out  : [s =  3.2e+01] gbmatswe
   rev  : [s =  3.7e+01] гбматсве

#   394 : loss = -6.0e+00
   inp  : [s =  4.1e+01] бсхкбяд
   out  : [s =  3.5e+01] bshkbyad
   rev  : [s =  3.7e+01] бшкбяд

#   395 : loss = -6.0e+00
   inp  : [s =  4.5e+01] апкюжэё
   out  : [s =  3.9e+01] apkuzhee
   rev  : [s =  2.7e+01] апкужее

#   396 : loss = -6.0e+00
   inp  : [s =  3.6e+01] дзхсыли
   out  : [s =  3.1e+01] dzxyli
   rev  : [s =  3.0e+01] дзксили

#   397 : loss = -5.9e+00
   inp  : [s =  4.7e+01] ъсдгжэм
   out  : [s =  4.1e+01] bsdgzhem
   rev  : [s =  3.5e+01] бсдгжем

#   398 : loss = -5.9e+00
   inp  : [s =  3.6e+01] эялфёнг
   out  : [s =  3.0e+01] eyalfeng
   rev  : [s =  3.1e+01] эялфенг

#   399 : loss = -5.9e+00
   inp  : [s =  4.4e+01] алшйьхц
   out  : [s =  3.8e+01] alshykhts
   rev  : [s =  2.5e+01] альшайх
   WRN  : rev != "alshaykh"

#   400 : loss = -5.9e+00
   inp  : [s =  3.5e+01] сёабмъц
   out  : [s =  2.9e+01] seabmts
   rev  : [s =  3.4e+01] морские обитатели

#   401 : loss = -5.8e+00
   inp  : [s =  3.7e+01] лёпдъпч
   out  : [s =  3.2e+01] lepdhr
   rev  : [s =  3.0e+01] лепдхр

#   402 : loss = -5.8e+00
   inp  : [s =  3.8e+01] иыбакпк
   out  : [s =  3.2e+01] iybakpc
   rev  : [s =  3.2e+01] iybakpc

#   403 : loss = -5.8e+00
   inp  : [s =  4.3e+01] цпйузль
   out  : [s =  3.7e+01] cpyuzl
   rev  : [s =  3.7e+01] cpyuzl

#   404 : loss = -5.8e+00
   inp  : [s =  4.2e+01] нвчыбчг
   out  : [s =  3.7e+01] nvchybchg
   rev  : [s =  2.9e+01] вики бичинг
   WRN  : rev != "vicky beeching"

#   405 : loss = -5.8e+00
   inp  : [s =  4.9e+01] хтюаычп
   out  : [s =  4.3e+01] htyuaichp
   rev  : [s =  1.2e+01] хена
   WRN  : rev != "hyunah"

#   406 : loss = -5.8e+00
   inp  : [s =  3.7e+01] тэмвюон
   out  : [s =  3.1e+01] temvuon
   rev  : [s =  3.0e+01] темвуон

#   407 : loss = -5.7e+00
   inp  : [s =  4.1e+01] бэтжъшг
   out  : [s =  3.6e+01] batzhshg
   rev  : [s =  3.2e+01] батжшг

#   408 : loss = -5.7e+00
   inp  : [s =  4.2e+01] цмйааве
   out  : [s =  3.7e+01] cmyaave
   rev  : [s =  3.7e+01] cmyaave

#   409 : loss = -5.6e+00
   inp  : [s =  4.0e+01] нххуеяк
   out  : [s =  3.5e+01] nhhueyak
   rev  : [s =  3.3e+01] нхуэяк

#   410 : loss = -5.6e+00
   inp  : [s =  4.5e+01] зхнпхыб
   out  : [s =  3.9e+01] zhnphyb
   rev  : [s =  2.9e+01] жнфыб

#   411 : loss = -5.6e+00
   inp  : [s =  3.8e+01] чгхъцёх
   out  : [s =  3.3e+01] chghceh
   rev  : [s =  3.3e+01] chghceh

#   412 : loss = -5.6e+00
   inp  : [s =  3.8e+01] здфкахц
   out  : [s =  3.2e+01] zdfkahc
   rev  : [s =  3.8e+01] здфкахк

#   413 : loss = -5.6e+00
   inp  : [s =  3.5e+01] чисмэса
   out  : [s =  3.0e+01] chismesa
   rev  : [s =  1.7e+01] рождество
   WRN  : rev != "christmas"

#   414 : loss = -5.6e+00
   inp  : [s =  3.4e+01] кбсхцие
   out  : [s =  2.9e+01] kbshce
   rev  : [s =  2.9e+01] kbshce

#   415 : loss = -5.5e+00
   inp  : [s =  4.0e+01] йпзфёжь
   out  : [s =  3.4e+01] ypzfezh
   rev  : [s =  3.2e+01] ипзфеж

#   416 : loss = -5.5e+00
   inp  : [s =  4.3e+01] ясъчкрл
   out  : [s =  3.7e+01] yaschkrl
   rev  : [s =  3.4e+01] ящкрл

#   417 : loss = -5.5e+00
   inp  : [s =  3.7e+01] нвънцьш
   out  : [s =  3.1e+01] nvntssh
   rev  : [s =  3.0e+01] нвнцш

#   418 : loss = -5.4e+00
   inp  : [s =  4.2e+01] нофкмчп
   out  : [s =  3.6e+01] nofkmchp
   rev  : [s =  3.6e+01] nofkmchp

#   419 : loss = -5.4e+00
   inp  : [s =  4.1e+01] вэхлмчк
   out  : [s =  3.5e+01] vehlmchk
   rev  : [s =  3.8e+01] вехлмчк

#   420 : loss = -5.4e+00
   inp  : [s =  3.1e+01] гглелан
   out  : [s =  2.5e+01] gglelan
   rev  : [s =  3.1e+01] гглелан

#   421 : loss = -5.4e+00
   inp  : [s =  4.3e+01] бчжашуу
   out  : [s =  3.8e+01] bzhashuu
   rev  : [s =  3.7e+01] бжашууу

#   422 : loss = -5.4e+00
   inp  : [s =  4.5e+01] сцгщёшы
   out  : [s =  3.9e+01] skgscheshy
   rev  : [s =  4.4e+01] скгщешый

#   423 : loss = -5.4e+00
   inp  : [s =  4.0e+01] бщыхегы
   out  : [s =  3.4e+01] bschyhegy
   rev  : [s =  3.5e+01] бщыхеги

#   424 : loss = -5.4e+00
   inp  : [s =  4.1e+01] щбноаяи
   out  : [s =  3.5e+01] schbnoyai
   rev  : [s =  3.0e+01] щбнояй

#   425 : loss = -5.4e+00
   inp  : [s =  4.0e+01] вытёъдш
   out  : [s =  3.5e+01] vytedsh
   rev  : [s =  2.9e+01] вытедш

#   426 : loss = -5.3e+00
   inp  : [s =  4.8e+01] ьщцъжсц
   out  : [s =  4.3e+01] ьъъссцццццц
   rev  : [s =  4.3e+01] ьъъссцццццц

#   427 : loss = -5.3e+00
   inp  : [s =  3.4e+01] дсбцент
   out  : [s =  2.8e+01] dsbcent
   rev  : [s =  2.8e+01] dsbcent

#   428 : loss = -5.3e+00
   inp  : [s =  3.3e+01] дирдиъш
   out  : [s =  2.8e+01] dirdish
   rev  : [s =  4.1e+01] грязная тарелка
   WRN  : rev != "dirty dish"

#   429 : loss = -5.2e+00
   inp  : [s =  4.7e+01] зшчтшсо
   out  : [s =  4.2e+01] zshtshso
   rev  : [s =  4.1e+01] зштшсо

#   430 : loss = -5.2e+00
   inp  : [s =  5.1e+01] ьщыяэзж
   out  : [s =  4.6e+01] bshyaezzh
   rev  : [s =  7.1e+00] она
   WRN  : rev != "sheez"

#   431 : loss = -5.2e+00
   inp  : [s =  3.4e+01] йжазейй
   out  : [s =  2.8e+01] yjazey
   rev  : [s =  1.2e+01] язей

#   432 : loss = -5.2e+00
   inp  : [s =  3.6e+01] йсеаттх
   out  : [s =  3.1e+01] yseatth
   rev  : [s =  2.0e+01] ваше место

#   433 : loss = -5.1e+00
   inp  : [s =  3.5e+01] ьмшээат
   out  : [s =  3.0e+01] inseeat
   rev  : [s =  1.8e+01] вместо
   WRN  : rev != "instead"

#   434 : loss = -5.1e+00
   inp  : [s =  3.7e+01] ъръжобз
   out  : [s =  3.2e+01] yrzhobz
   rev  : [s =  3.1e+01] иржобз

#   435 : loss = -5.1e+00
   inp  : [s =  3.4e+01] шяйоеис
   out  : [s =  2.9e+01] syayois
   rev  : [s =  1.2e+01] яей
   WRN  : rev != "yayoi"

#   436 : loss = -5.1e+00
   inp  : [s =  4.8e+01] зтягкфч
   out  : [s =  4.3e+01] ztyagkfch
   rev  : [s =  3.6e+01] стейк из рыбы
   WRN  : rev != "steak fish"

#   437 : loss = -5.1e+00
   inp  : [s =  3.8e+01] ёиефюёг
   out  : [s =  3.2e+01] eiefueg
   rev  : [s =  3.2e+01] eiefueg

#   438 : loss = -5.0e+00
   inp  : [s =  4.6e+01] ёзрфхжэ
   out  : [s =  4.1e+01] ezrfhzhe
   rev  : [s =  4.0e+01] эзрфхже

#   439 : loss = -4.9e+00
   inp  : [s =  4.1e+01] ецчшуюь
   out  : [s =  3.6e+01] ecchshuy
   rev  : [s =  3.0e+01] экчшуй

#   440 : loss = -4.9e+00
   inp  : [s =  3.2e+01] офмеёйн
   out  : [s =  2.7e+01] ofmeein
   rev  : [s =  1.6e+01] из меня

#   441 : loss = -4.9e+00
   inp  : [s =  3.6e+01] мсцижуч
   out  : [s =  3.1e+01] msciuch
   rev  : [s =  3.1e+01] msciuch

#   442 : loss = -4.9e+00
   inp  : [s =  4.1e+01] зцрьлсе
   out  : [s =  3.7e+01] ztsrlse
   rev  : [s =  3.8e+01] зцрлсе

#   443 : loss = -4.8e+00
   inp  : [s =  3.8e+01] иёхёйчк
   out  : [s =  3.3e+01] yeheichk
   rev  : [s =  2.4e+01] ехеичк

#   444 : loss = -4.8e+00
   inp  : [s =  4.0e+01] иёбюлгв
   out  : [s =  3.5e+01] iebulgv
   rev  : [s =  3.5e+01] iebulgv

#   445 : loss = -4.8e+00
   inp  : [s =  3.9e+01] юьчиёие
   out  : [s =  3.4e+01] yuchieie
   rev  : [s =  2.3e+01] ючиие

#   446 : loss = -4.7e+00
   inp  : [s =  4.5e+01] бчелхрщ
   out  : [s =  4.0e+01] bchelhrsch
   rev  : [s =  3.3e+01] бакалавриат
   WRN  : rev != "bachelor's"

#   447 : loss = -4.7e+00
   inp  : [s =  3.8e+01] дрцнувь
   out  : [s =  3.3e+01] drtsnuv
   rev  : [s =  3.1e+01] дрцнув

#   448 : loss = -4.7e+00
   inp  : [s =  4.2e+01] зкёдлнъ
   out  : [s =  3.8e+01] zkedln
   rev  : [s =  3.8e+01] zkedln

#   449 : loss = -4.7e+00
   inp  : [s =  5.0e+01] щябжсгс
   out  : [s =  4.6e+01] schyabzhsgs
   rev  : [s =  5.0e+01] щябжсгс

#   450 : loss = -4.7e+00
   inp  : [s =  3.8e+01] дршиыеэ
   out  : [s =  3.3e+01] drshiee
   rev  : [s =  1.8e+01] дршии

#   451 : loss = -4.6e+00
   inp  : [s =  4.1e+01] рлобмжл
   out  : [s =  3.6e+01] rlobmzhl
   rev  : [s =  4.1e+01] рлобмжл

#   452 : loss = -4.6e+00
   inp  : [s =  3.7e+01] ёояээхл
   out  : [s =  3.2e+01] eoyeehl
   rev  : [s =  2.8e+01] эойил

#   453 : loss = -4.6e+00
   inp  : [s =  3.5e+01] чыръпьм
   out  : [s =  3.0e+01] chyrpm
   rev  : [s =  2.5e+01] чирпм

#   454 : loss = -4.6e+00
   inp  : [s =  4.1e+01] отвлэмм
   out  : [s =  3.6e+01] otplamm
   rev  : [s =  1.8e+01] топлам
   WRN  : rev != "toplam"

#   455 : loss = -4.6e+00
   inp  : [s =  3.4e+01] дуфъияц
   out  : [s =  3.0e+01] dufiyats
   rev  : [s =  2.6e+01] дуфияты

#   456 : loss = -4.6e+00
   inp  : [s =  4.2e+01] ъжкхшль
   out  : [s =  3.7e+01] bzhkhshl
   rev  : [s =  3.2e+01] бжхшл

#   457 : loss = -4.5e+00
   inp  : [s =  4.3e+01] штхьацш
   out  : [s =  3.9e+01] shtjatssh
   rev  : [s =  2.7e+01] штяцш

#   458 : loss = -4.5e+00
   inp  : [s =  3.6e+01] шоибхэе
   out  : [s =  3.2e+01] shoibhee
   rev  : [s =  2.7e+01] шойбхи

#   459 : loss = -4.5e+00
   inp  : [s =  3.2e+01] ёинулъф
   out  : [s =  2.8e+01] einulf
   rev  : [s =  2.7e+01] эйнульф

#   460 : loss = -4.5e+00
   inp  : [s =  3.3e+01] люьолах
   out  : [s =  2.9e+01] luyolah
   rev  : [s =  2.2e+01] лойола
   WRN  : rev != "loyola"

#   461 : loss = -4.5e+00
   inp  : [s =  3.3e+01] уытыеир
   out  : [s =  2.9e+01] uytyeir
   rev  : [s =  2.8e+01] уйтйир

#   462 : loss = -4.5e+00
   inp  : [s =  3.8e+01] чугвьхх
   out  : [s =  3.3e+01] chugvxx
   rev  : [s =  3.3e+01] chugvxx

#   463 : loss = -4.5e+00
   inp  : [s =  3.6e+01] чэхрбрд
   out  : [s =  3.2e+01] chehrbrd
   rev  : [s =  2.4e+01] шербрд

#   464 : loss = -4.5e+00
   inp  : [s =  3.5e+01] одяайёэ
   out  : [s =  3.1e+01] odyaaye
   rev  : [s =  2.8e+01] одяайе

#   465 : loss = -4.4e+00
   inp  : [s =  4.5e+01] ижйошшж
   out  : [s =  4.1e+01] izhyoshshzh
   rev  : [s =  3.8e+01] ижешшж

#   466 : loss = -4.4e+00
   inp  : [s =  4.4e+01] дшмыкэг
   out  : [s =  4.0e+01] dshmykeg
   rev  : [s =  2.6e+01] дешмух
   WRN  : rev != "deshmukh"

#   467 : loss = -4.4e+00
   inp  : [s =  4.1e+01] лйесохш
   out  : [s =  3.7e+01] lyesohsh
   rev  : [s =  3.3e+01] льесохш

#   468 : loss = -4.4e+00
   inp  : [s =  3.4e+01] жзункьр
   out  : [s =  2.9e+01] zhzunkr
   rev  : [s =  2.4e+01] жзункр

#   469 : loss = -4.3e+00
   inp  : [s =  3.9e+01] хпхрмгб
   out  : [s =  3.4e+01] hphrmgb
   rev  : [s =  3.4e+01] hphrmgb

#   470 : loss = -4.3e+00
   inp  : [s =  3.7e+01] туиуфюф
   out  : [s =  3.3e+01] tuiufuf
   rev  : [s =  3.5e+01] туиуфуф

#   471 : loss = -4.3e+00
   inp  : [s =  4.1e+01] ёршкбуы
   out  : [s =  3.6e+01] yershkbuy
   rev  : [s =  3.3e+01] ершкбуй

#   472 : loss = -4.3e+00
   inp  : [s =  4.0e+01] цзуйзщз
   out  : [s =  3.6e+01] zuizschz
   rev  : [s =  3.6e+01] zuizschz

#   473 : loss = -4.3e+00
   inp  : [s =  3.0e+01] гёнкоит
   out  : [s =  2.6e+01] gencoit
   rev  : [s =  2.2e+01] генкоит

#   474 : loss = -4.3e+00
   inp  : [s =  4.0e+01] гяшрьмп
   out  : [s =  3.6e+01] gyashrmp
   rev  : [s =  4.2e+01] гьяшрмп

#   475 : loss = -4.3e+00
   inp  : [s =  3.6e+01] юпсоёъп
   out  : [s =  3.2e+01] yupsoep
   rev  : [s =  2.4e+01] да, соуп

#   476 : loss = -4.2e+00
   inp  : [s =  4.1e+01] шшапфбч
   out  : [s =  3.7e+01] shshapfbh
   rev  : [s =  4.1e+01] шшапфбх

#   477 : loss = -4.2e+00
   inp  : [s =  4.3e+01] чциткюь
   out  : [s =  3.8e+01] chcitkyu
   rev  : [s =  2.7e+01] ччиткю

#   478 : loss = -4.2e+00
   inp  : [s =  3.7e+01] шзцгулх
   out  : [s =  3.3e+01] shzzgulh
   rev  : [s =  3.4e+01] шззгулх

#   479 : loss = -4.2e+00
   inp  : [s =  4.0e+01] ётвёялф
   out  : [s =  3.6e+01] etvealf
   rev  : [s =  3.6e+01] этвеальф

#   480 : loss = -4.1e+00
   inp  : [s =  3.7e+01] чцшнъле
   out  : [s =  3.2e+01] chtsshnle
   rev  : [s =  3.7e+01] чтосшнле

#   481 : loss = -4.1e+00
   inp  : [s =  3.3e+01] езепеъп
   out  : [s =  2.9e+01] ezepep
   rev  : [s =  3.1e+01] эзепеп

#   482 : loss = -4.1e+00
   inp  : [s =  2.7e+01] либеймь
   out  : [s =  2.3e+01] libeym
   rev  : [s =  1.9e+01] либейм

#   483 : loss = -4.0e+00
   inp  : [s =  4.2e+01] ыйлрчьз
   out  : [s =  3.8e+01] yylrchz
   rev  : [s =  3.8e+01] yylrchz

#   484 : loss = -4.0e+00
   inp  : [s =  3.6e+01] чёдкрщн
   out  : [s =  3.2e+01] chedkrschn
   rev  : [s =  3.3e+01] чедкршн

#   485 : loss = -4.0e+00
   inp  : [s =  4.0e+01] орслкюу
   out  : [s =  3.6e+01] orslkyu
   rev  : [s =  3.4e+01] орслкью

#   486 : loss = -4.0e+00
   inp  : [s =  3.3e+01] аалбьъб
   out  : [s =  2.9e+01] aalbb
   rev  : [s =  2.9e+01] aalbb

#   487 : loss = -4.0e+00
   inp  : [s =  4.2e+01] иярвдчп
   out  : [s =  3.8e+01] iyarvdchp
   rev  : [s =  4.2e+01] иярвдчп

#   488 : loss = -4.0e+00
   inp  : [s =  4.1e+01] злышшмэ
   out  : [s =  3.8e+01] zlyshshme
   rev  : [s =  3.5e+01] злышшме

#   489 : loss = -4.0e+00
   inp  : [s =  3.7e+01] игйдефп
