[2023-03-06 00-13-56] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  3.3e+01] Choeekzhu
   rev  : [s =  4.2e+01] Чокечжу

#   331 : loss = -7.0e+00
   inp  : [s =  4.1e+01] юььфмпр
   out  : [s =  3.4e+01] YUIFMPR
   rev  : [s =  4.0e+01] Yuifmpr

#   332 : loss = -7.0e+00
   inp  : [s =  4.8e+01] ймсзэжх
   out  : [s =  4.1e+01] ymszejh
   rev  : [s =  4.1e+01] ymszejh

#   333 : loss = -7.0e+00
   inp  : [s =  4.7e+01] гьщдбпж
   out  : [s =  4.0e+01] GSHSHDBPZH
   rev  : [s =  4.4e+01] Gshshdbpzh

#   334 : loss = -6.9e+00
   inp  : [s =  3.5e+01] тийббьф
   out  : [s =  2.8e+01] Tiibbf
   rev  : [s =  2.8e+01] Tiibbf

#   335 : loss = -6.9e+00
   inp  : [s =  4.1e+01] шшхйхсу
   out  : [s =  3.4e+01] Shshkhsu
   rev  : [s =  3.4e+01] Shshkhsu

#   336 : loss = -6.9e+00
   inp  : [s =  4.1e+01] бхёрвюм
   out  : [s =  3.4e+01] BHERVUM
   rev  : [s =  3.5e+01] Бхервум

#   337 : loss = -6.9e+00
   inp  : [s =  4.4e+01] шргрннй
   out  : [s =  3.8e+01] Srgrnne
   rev  : [s =  3.8e+01] Srgrnne

#   338 : loss = -6.9e+00
   inp  : [s =  4.0e+01] нъгцнсш
   out  : [s =  3.3e+01] NGCNSSh
   rev  : [s =  4.1e+01] Ngcnssh

#   339 : loss = -6.9e+00
   inp  : [s =  5.0e+01] иощсцйл
   out  : [s =  4.3e+01] IOSHCLSIL
   rev  : [s =  4.9e+01] Ioshclsil

#   340 : loss = -6.9e+00
   inp  : [s =  4.1e+01] цъьилбэ
   out  : [s =  3.4e+01] Tsiilbe
   rev  : [s =  2.5e+01] Цилбе

#   341 : loss = -6.9e+00
   inp  : [s =  4.2e+01] вхктйву
   out  : [s =  3.5e+01] VHKTIVA
   rev  : [s =  3.5e+01] VHKTIVA

#   342 : loss = -6.8e+00
   inp  : [s =  4.7e+01] гжцдщлк
   out  : [s =  4.1e+01] GZHCDSHLK
   rev  : [s =  4.6e+01] Gzhcdshlk

#   343 : loss = -6.8e+00
   inp  : [s =  3.7e+01] ёаъьльш
   out  : [s =  3.0e+01] yalysh
   rev  : [s =  2.0e+01] Ялиш

#   344 : loss = -6.8e+00
   inp  : [s =  4.5e+01] огяайёэ
   out  : [s =  3.8e+01] Ogiayeo
   rev  : [s =  3.8e+01] Ogiayeo

#   345 : loss = -6.8e+00
   inp  : [s =  3.5e+01] ипооуси
   out  : [s =  2.9e+01] Ipoose
   rev  : [s =  2.9e+01] Ipoose

#   346 : loss = -6.8e+00
   inp  : [s =  4.1e+01] лъиьфшя
   out  : [s =  3.4e+01] LIIFSHY
   rev  : [s =  2.9e+01] Liifshy

#   347 : loss = -6.8e+00
   inp  : [s =  4.0e+01] эдтывсё
   out  : [s =  3.3e+01] Edtevo
   rev  : [s =  3.3e+01] Edtevo

#   348 : loss = -6.8e+00
   inp  : [s =  4.7e+01] зтягкфц
   out  : [s =  4.0e+01] Ztyagkfz
   rev  : [s =  4.0e+01] Ztyagkfz

#   349 : loss = -6.7e+00
   inp  : [s =  3.7e+01] гбмахвё
   out  : [s =  3.0e+01] GBMOVEVE
   rev  : [s =  3.7e+01] Gbmoveve

#   350 : loss = -6.7e+00
   inp  : [s =  3.8e+01] чавбэбъ
   out  : [s =  3.2e+01] Chavbeb
   rev  : [s =  3.2e+01] Чавбеб

#   351 : loss = -6.7e+00
   inp  : [s =  5.4e+01] юсзкфжй
   out  : [s =  4.7e+01] Yuszkfzhi
   rev  : [s =  4.7e+01] Yuszkfzhi

#   352 : loss = -6.7e+00
   inp  : [s =  4.3e+01] бфйулип
   out  : [s =  3.6e+01] Bfyulip
   rev  : [s =  3.6e+01] Bfyulip

#   353 : loss = -6.7e+00
   inp  : [s =  4.2e+01] хгьзвлц
   out  : [s =  3.5e+01] Hgzvlz
   rev  : [s =  3.5e+01] Hgzvlz

#   354 : loss = -6.6e+00
   inp  : [s =  4.2e+01] юожуцёв
   out  : [s =  3.5e+01] Yuzhutsev
   rev  : [s =  3.8e+01] Ючхуцев

#   355 : loss = -6.6e+00
   inp  : [s =  4.0e+01] ьёэшмгп
   out  : [s =  3.3e+01] ieshmgp
   rev  : [s =  3.3e+01] ieshmgp

#   356 : loss = -6.6e+00
   inp  : [s =  4.4e+01] алшйьхц
   out  : [s =  3.7e+01] Alshykhz
   rev  : [s =  2.6e+01] Альшихц

#   357 : loss = -6.6e+00
   inp  : [s =  4.1e+01] уэозвнн
   out  : [s =  3.4e+01] WEOZVNN
   rev  : [s =  5.3e+01] Weozvnn

#   358 : loss = -6.5e+00
   inp  : [s =  3.6e+01] хяеахбе
   out  : [s =  3.0e+01] Hyeahbe
   rev  : [s =  3.0e+01] Hyeahbe

#   359 : loss = -6.5e+00
   inp  : [s =  4.9e+01] фтщгйсс
   out  : [s =  4.2e+01] Ftshgsess
   rev  : [s =  4.2e+01] Ftshgsess

#   360 : loss = -6.5e+00
   inp  : [s =  4.1e+01] алвиэгб
   out  : [s =  3.5e+01] Alviegb
   rev  : [s =  3.5e+01] Alviegb

#   361 : loss = -6.5e+00
   inp  : [s =  4.6e+01] иьёьпёщ
   out  : [s =  4.0e+01] Ijepesch
   rev  : [s =  4.0e+01] Ijepesch

#   362 : loss = -6.4e+00
   inp  : [s =  3.8e+01] бмцхеюф
   out  : [s =  3.1e+01] BMCHUUF
   rev  : [s =  3.1e+01] BMCHUUF

#   363 : loss = -6.4e+00
   inp  : [s =  3.6e+01] ъяниббе
   out  : [s =  2.9e+01] Enibbe
   rev  : [s =  3.1e+01] Эниббе

#   364 : loss = -6.4e+00
   inp  : [s =  4.0e+01] ёвебуъы
   out  : [s =  3.4e+01] Yovebuy
   rev  : [s =  3.3e+01] Йовебуя

#   365 : loss = -6.4e+00
   inp  : [s =  3.8e+01] ивъожвк
   out  : [s =  3.2e+01] Ivozhvk
   rev  : [s =  3.2e+01] Ivozhvk

#   366 : loss = -6.4e+00
   inp  : [s =  4.2e+01] шъйтбфс
   out  : [s =  3.6e+01] Shytbfs
   rev  : [s =  3.6e+01] Shytbfs

#   367 : loss = -6.4e+00
   inp  : [s =  4.3e+01] еашэщйч
   out  : [s =  3.7e+01] EASHECHCH
   rev  : [s =  4.6e+01] Eashechch

#   368 : loss = -6.4e+00
   inp  : [s =  4.2e+01] щнкящдф
   out  : [s =  3.6e+01] puppyshdf
   rev  : [s =  3.9e+01] Puppyshdf

#   369 : loss = -6.4e+00
   inp  : [s =  4.3e+01] гыхмвёо
   out  : [s =  3.7e+01] Gykhmwayo
   rev  : [s =  3.7e+01] Gykhmwayo

#   370 : loss = -6.3e+00
   inp  : [s =  4.0e+01] дньрхтз
   out  : [s =  3.4e+01] DNRHTZ
   rev  : [s =  3.3e+01] Dnrhtz

#   371 : loss = -6.3e+00
   inp  : [s =  3.8e+01] юшьчгюж
   out  : [s =  3.2e+01] Yushchuzh
   rev  : [s =  3.2e+01] Yushchuzh

#   372 : loss = -6.3e+00
   inp  : [s =  4.1e+01] ьйбзфяю
   out  : [s =  3.5e+01] rybzfya
   rev  : [s =  3.4e+01] Rybzfya

#   373 : loss = -6.3e+00
   inp  : [s =  5.0e+01] вёацсжю
   out  : [s =  4.4e+01] Vyoatszhu
   rev  : [s =  4.4e+01] Vyoatszhu

#   374 : loss = -6.2e+00
   inp  : [s =  3.7e+01] згфкахц
   out  : [s =  3.0e+01] ZGFKIC
   rev  : [s =  3.0e+01] Zgfkic

#   375 : loss = -6.2e+00
   inp  : [s =  3.6e+01] нлмляув
   out  : [s =  3.0e+01] NLMLAUV
   rev  : [s =  3.5e+01] Nlmlauv

#   376 : loss = -6.2e+00
   inp  : [s =  4.9e+01] хюивтпж
   out  : [s =  4.3e+01] Huivtpzh
   rev  : [s =  4.3e+01] Huivtpzh

#   377 : loss = -6.2e+00
   inp  : [s =  3.8e+01] иэбрсви
   out  : [s =  3.2e+01] IEBRSVI
   rev  : [s =  4.3e+01] Iebrsvi

#   378 : loss = -6.2e+00
   inp  : [s =  4.2e+01] ээюклвп
   out  : [s =  3.5e+01] EEYUKLVP
   rev  : [s =  4.8e+01] Eeyuklvp

#   379 : loss = -6.2e+00
   inp  : [s =  4.9e+01] сщхлвгз
   out  : [s =  4.3e+01] Schchlvgs
   rev  : [s =  4.3e+01] Schchlvgs

#   380 : loss = -6.2e+00
   inp  : [s =  4.1e+01] ннжаэвх
   out  : [s =  3.5e+01] nnzhaavh
   rev  : [s =  3.3e+01] Ннзаав

#   381 : loss = -6.2e+00
   inp  : [s =  3.8e+01] хфуьхнк
   out  : [s =  3.2e+01] Khfuhkhn
   rev  : [s =  3.4e+01] Хфуххн

#   382 : loss = -6.1e+00
   inp  : [s =  3.3e+01] уытыейр
   out  : [s =  2.7e+01] Utyyir
   rev  : [s =  2.7e+01] Utyyir

#   383 : loss = -6.1e+00
   inp  : [s =  4.1e+01] тпожхёу
   out  : [s =  3.5e+01] TPOZHEOU
   rev  : [s =  3.7e+01] Tpozheou

#   384 : loss = -6.1e+00
   inp  : [s =  3.5e+01] иъвакрк
   out  : [s =  2.9e+01] IVAKRK
   rev  : [s =  3.1e+01] Ивакрк

#   385 : loss = -6.1e+00
   inp  : [s =  4.1e+01] бсхкбяд
   out  : [s =  3.5e+01] BSHKBYAD
   rev  : [s =  4.1e+01] Bshkbyad

#   386 : loss = -6.1e+00
   inp  : [s =  4.2e+01] мцзрлъи
   out  : [s =  3.5e+01] Mtzrli
   rev  : [s =  3.2e+01] Мтзрли

#   387 : loss = -6.1e+00
   inp  : [s =  4.2e+01] ацвуижр
   out  : [s =  3.6e+01] ACVUIZHR
   rev  : [s =  3.9e+01] Acvuizhr

#   388 : loss = -6.0e+00
   inp  : [s =  4.3e+01] рьрэясд
   out  : [s =  3.7e+01] RREPERYDD
   rev  : [s =  3.7e+01] Rreperydd

#   389 : loss = -6.0e+00
   inp  : [s =  3.9e+01] ыхнёухг
   out  : [s =  3.3e+01] nynyuhg
   rev  : [s =  3.3e+01] nynyuhg

#   390 : loss = -6.0e+00
   inp  : [s =  4.7e+01] ысызяэу
   out  : [s =  4.1e+01] Yysyzyau
   rev  : [s =  4.1e+01] Yysyzyau

#   391 : loss = -6.0e+00
   inp  : [s =  5.0e+01] йдчсйщж
   out  : [s =  4.4e+01] YDCHSSHESHZH
   rev  : [s =  4.3e+01] Идчшшешж

#   392 : loss = -5.9e+00
   inp  : [s =  3.1e+01] жинулъу
   out  : [s =  2.5e+01] Zhivau
   rev  : [s =  2.5e+01] Живау

#   393 : loss = -5.9e+00
   inp  : [s =  4.4e+01] бьтёщщг
   out  : [s =  3.8e+01] Batyshchg
   rev  : [s =  4.0e+01] Batyshghg

#   394 : loss = -5.9e+00
   inp  : [s =  3.5e+01] чисмэса
   out  : [s =  2.9e+01] TUBRES
   rev  : [s =  2.1e+01] Тубры

#   395 : loss = -5.9e+00
   inp  : [s =  4.7e+01] щыштбдя
   out  : [s =  4.1e+01] Shchestbdy
   rev  : [s =  4.1e+01] Shchestbdy

#   396 : loss = -5.8e+00
   inp  : [s =  3.5e+01] чаойфле
   out  : [s =  2.9e+01] Chaofle
   rev  : [s =  2.6e+01] Хаофл

#   397 : loss = -5.8e+00
   inp  : [s =  4.9e+01] шлзцнрб
   out  : [s =  4.3e+01] Schlznrb
   rev  : [s =  4.3e+01] Schlznrb

#   398 : loss = -5.8e+00
   inp  : [s =  3.3e+01] зафгиън
   out  : [s =  2.7e+01] ZFGIN
   rev  : [s =  2.5e+01] Зфгин

#   399 : loss = -5.8e+00
   inp  : [s =  4.3e+01] ёузпшйю
   out  : [s =  3.7e+01] Yuzpshyu
   rev  : [s =  2.6e+01] Юзпши

#   400 : loss = -5.8e+00
   inp  : [s =  3.7e+01] аэздяюй
   out  : [s =  3.1e+01] AEZDYAYY
   rev  : [s =  4.2e+01] Aezdyyy

#   401 : loss = -5.8e+00
   inp  : [s =  4.3e+01] ипйзъчщ
   out  : [s =  3.7e+01] Ipizch
   rev  : [s =  3.7e+01] Ipizch

#   402 : loss = -5.8e+00
   inp  : [s =  4.6e+01] гцкжучд
   out  : [s =  4.0e+01] Gtskzhud
   rev  : [s =  4.0e+01] Gtskzhud

#   403 : loss = -5.8e+00
   inp  : [s =  3.4e+01] мръайцл
   out  : [s =  2.8e+01] MRAICL
   rev  : [s =  2.6e+01] Мрайкл

#   404 : loss = -5.7e+00
   inp  : [s =  3.8e+01] дэшлжти
   out  : [s =  3.3e+01] Dashlzhti
   rev  : [s =  3.3e+01] Dashlzhti

#   405 : loss = -5.7e+00
   inp  : [s =  3.8e+01] шсчёфги
   out  : [s =  3.2e+01] Schchefgi
   rev  : [s =  3.2e+01] Schchefgi

#   406 : loss = -5.7e+00
   inp  : [s =  3.9e+01] нбсахйн
   out  : [s =  3.3e+01] NBSACHIN
   rev  : [s =  3.4e+01] Nbsachin

#   407 : loss = -5.7e+00
   inp  : [s =  4.6e+01] фйвьжйы
   out  : [s =  4.1e+01] Fyvzhyy
   rev  : [s =  4.0e+01] Fyvzhey

#   408 : loss = -5.7e+00
   inp  : [s =  3.7e+01] хцъдэчт
   out  : [s =  3.1e+01] hzchdagt
   rev  : [s =  3.5e+01] Хчдагт

#   409 : loss = -5.6e+00
   inp  : [s =  3.7e+01] фвдъдюн
   out  : [s =  3.2e+01] FVDYUN
   rev  : [s =  3.5e+01] Fvdyun

#   410 : loss = -5.6e+00
   inp  : [s =  4.0e+01] ыёаяръщ
   out  : [s =  3.4e+01] Yoiayar
   rev  : [s =  3.4e+01] Yoiayar

#   411 : loss = -5.5e+00
   inp  : [s =  3.9e+01] зяхнпоэ
   out  : [s =  3.3e+01] Zahnpoe
   rev  : [s =  2.2e+01] Занпо

#   412 : loss = -5.4e+00
   inp  : [s =  4.1e+01] фиумэяь
   out  : [s =  3.5e+01] Fiumeya
   rev  : [s =  3.5e+01] Fiumeya

#   413 : loss = -5.4e+00
   inp  : [s =  3.8e+01] уэявбаб
   out  : [s =  3.2e+01] Wayavbab
   rev  : [s =  3.9e+01] Вайавбаб

#   414 : loss = -5.4e+00
   inp  : [s =  4.3e+01] ецъфлхг
   out  : [s =  3.7e+01] Etsflhg
   rev  : [s =  3.7e+01] Etsflhg

#   415 : loss = -5.4e+00
   inp  : [s =  4.2e+01] аюснсэк
   out  : [s =  3.7e+01] Ayusnsek
   rev  : [s =  3.7e+01] Ayusnsek

#   416 : loss = -5.4e+00
   inp  : [s =  3.3e+01] дирдиъш
   out  : [s =  2.8e+01] Dirdysh
   rev  : [s =  2.8e+01] Dirdysh

#   417 : loss = -5.4e+00
   inp  : [s =  4.0e+01] кнтахчъ
   out  : [s =  3.5e+01] KNTAKHCH
   rev  : [s =  2.6e+01] КНТАХН

#   418 : loss = -5.3e+00
   inp  : [s =  4.3e+01] бэмнцйн
   out  : [s =  3.8e+01] Bamnetsin
   rev  : [s =  2.3e+01] Бамнец

#   419 : loss = -5.3e+00
   inp  : [s =  4.3e+01] атвйлщн
   out  : [s =  3.8e+01] ATVILSHNE
   rev  : [s =  4.2e+01] Atvilshne

#   420 : loss = -5.3e+00
   inp  : [s =  3.8e+01] нхслыэу
   out  : [s =  3.2e+01] NHSLEU
   rev  : [s =  3.2e+01] NHSLEU

#   421 : loss = -5.3e+00
   inp  : [s =  4.4e+01] мщхвнме
   out  : [s =  3.9e+01] MSHKHVNMA
   rev  : [s =  3.9e+01] MSHKHVNMA

#   422 : loss = -5.3e+00
   inp  : [s =  3.5e+01] отрвщых
   out  : [s =  3.0e+01] Otvysh
   rev  : [s =  3.0e+01] Otvysh

#   423 : loss = -5.2e+00
   inp  : [s =  4.0e+01] ццптащм
   out  : [s =  3.5e+01] CCPTASHM
   rev  : [s =  3.5e+01] CCPTASHM

#   424 : loss = -5.2e+00
   inp  : [s =  3.0e+01] цешъъкв
   out  : [s =  2.5e+01] Tseshkv
   rev  : [s =  2.4e+01] Цешкв

#   425 : loss = -5.2e+00
   inp  : [s =  3.9e+01] ауеапдж
   out  : [s =  3.4e+01] AUEAPJ
   rev  : [s =  3.9e+01] Aueapj

#   426 : loss = -5.2e+00
   inp  : [s =  4.0e+01] ёртпщьи
   out  : [s =  3.4e+01] Ertepshi
   rev  : [s =  2.6e+01] Эрепши

#   427 : loss = -5.2e+00
   inp  : [s =  3.9e+01] сйлдщек
   out  : [s =  3.3e+01] Sildshk
   rev  : [s =  2.9e+01] Сильдшк

#   428 : loss = -5.2e+00
   inp  : [s =  5.0e+01] сыббжпн
   out  : [s =  4.4e+01] Sybbzhpn
   rev  : [s =  4.4e+01] Sybbzhpn

#   429 : loss = -5.2e+00
   inp  : [s =  4.2e+01] ппёйпгя
   out  : [s =  3.7e+01] PPEYPGYA
   rev  : [s =  4.6e+01] Ppeypgya

#   430 : loss = -5.1e+00
   inp  : [s =  4.4e+01] эьуслнл
   out  : [s =  3.9e+01] Eyuslnl
   rev  : [s =  3.9e+01] Eyuslnl

#   431 : loss = -5.1e+00
   inp  : [s =  4.5e+01] щмчнглц
   out  : [s =  3.9e+01] Shmchnglz
   rev  : [s =  3.9e+01] Shmchnglz

#   432 : loss = -5.1e+00
   inp  : [s =  2.9e+01] ннъмоен
   out  : [s =  2.4e+01] NNMOEN
   rev  : [s =  3.6e+01] Ннмоен

#   433 : loss = -5.1e+00
   inp  : [s =  4.2e+01] зцачжйь
   out  : [s =  3.7e+01] Zzachzhi
   rev  : [s =  2.8e+01] Ззачжа

#   434 : loss = -5.1e+00
   inp  : [s =  3.3e+01] жъвьбад
   out  : [s =  2.8e+01] Zhvbad
   rev  : [s =  3.1e+01] ZHVBAD

#   435 : loss = -5.0e+00
   inp  : [s =  3.5e+01] ьмшээат
   out  : [s =  3.0e+01] bmsheat
   rev  : [s =  2.8e+01] BMSheat

#   436 : loss = -5.0e+00
   inp  : [s =  4.3e+01] йджмтуц
   out  : [s =  3.8e+01] Jagmtuts
   rev  : [s =  3.8e+01] Jagmtuts

#   437 : loss = -5.0e+00
   inp  : [s =  4.8e+01] яцйхээу
   out  : [s =  4.3e+01] Yatsheeu
   rev  : [s =  2.9e+01] Ятшиу

#   438 : loss = -4.9e+00
   inp  : [s =  3.7e+01] щюсэршо
   out  : [s =  3.2e+01] Shusersho
   rev  : [s =  3.1e+01] Шузершо

#   439 : loss = -4.9e+00
   inp  : [s =  4.2e+01] жкхвдёз
   out  : [s =  3.7e+01] Zhkhvdez
   rev  : [s =  3.6e+01] ZHKHVDEZ

#   440 : loss = -4.8e+00
   inp  : [s =  3.6e+01] мсцижуч
   out  : [s =  3.1e+01] MSCISHIC
   rev  : [s =  3.4e+01] Mscishic

#   441 : loss = -4.8e+00
   inp  : [s =  4.6e+01] хбйёяуз
   out  : [s =  4.1e+01] Khbyoyauz
   rev  : [s =  4.1e+01] Khbyoyauz

#   442 : loss = -4.7e+00
   inp  : [s =  3.2e+01] флыпьюл
   out  : [s =  2.8e+01] Flypul
   rev  : [s =  2.8e+01] Flypul

#   443 : loss = -4.7e+00
   inp  : [s =  3.7e+01] щнипювю
   out  : [s =  3.2e+01] puppyuvu
   rev  : [s =  3.2e+01] Puppyuvu

#   444 : loss = -4.7e+00
   inp  : [s =  4.3e+01] дчфёютя
   out  : [s =  3.8e+01] DCHFETIA
   rev  : [s =  4.0e+01] Dchfetia

#   445 : loss = -4.6e+00
   inp  : [s =  2.7e+01] либеймь
   out  : [s =  2.2e+01] Libeim
   rev  : [s =  2.6e+01] Либейм

#   446 : loss = -4.6e+00
   inp  : [s =  3.4e+01] згззпбн
   out  : [s =  2.9e+01] Zgzpbn
   rev  : [s =  2.9e+01] Zgzpbn

#   447 : loss = -4.6e+00
   inp  : [s =  4.3e+01] штхьацш
   out  : [s =  3.9e+01] Shthyatsh
   rev  : [s =  2.5e+01] Штитш

#   448 : loss = -4.5e+00
   inp  : [s =  4.3e+01] юуьюфшх
   out  : [s =  3.9e+01] Yuufshh
   rev  : [s =  3.3e+01] Юуфшх

#   449 : loss = -4.5e+00
   inp  : [s =  3.5e+01] цыйбнуб
   out  : [s =  3.1e+01] Nightbnub
   rev  : [s =  4.1e+01] Ночнойбнаб

#   450 : loss = -4.5e+00
   inp  : [s =  3.9e+01] ьлйргтн
   out  : [s =  3.5e+01] Bliergn
   rev  : [s =  3.5e+01] Bliergn

#   451 : loss = -4.5e+00
   inp  : [s =  4.1e+01] здплкёи
   out  : [s =  3.7e+01] Zdplkes
   rev  : [s =  3.7e+01] Zdplkes

#   452 : loss = -4.4e+00
   inp  : [s =  3.2e+01] хоахфят
   out  : [s =  2.8e+01] Hoachfat
   rev  : [s =  3.5e+01] Хоахфат

#   453 : loss = -4.4e+00
   inp  : [s =  3.7e+01] нэйькюв
   out  : [s =  3.2e+01] Naykuv
   rev  : [s =  2.3e+01] Найкув

#   454 : loss = -4.4e+00
   inp  : [s =  3.9e+01] рхзцшзм
   out  : [s =  3.5e+01] RHZZSHMM
   rev  : [s =  3.4e+01] Rhzzshmm

#   455 : loss = -4.3e+00
   inp  : [s =  2.8e+01] анбронз
   out  : [s =  2.3e+01] Angroons
   rev  : [s =  2.1e+01] Аннун

#   456 : loss = -4.3e+00
   inp  : [s =  4.3e+01] егыхпйч
   out  : [s =  3.8e+01] Eghykhp
   rev  : [s =  3.8e+01] Eghykhp

#   457 : loss = -4.3e+00
   inp  : [s =  2.4e+01] щаннаяи
   out  : [s =  1.9e+01] Singeen
   rev  : [s =  2.4e+01] Пожиной

#   458 : loss = -4.2e+00
   inp  : [s =  3.8e+01] хйсъкыд
   out  : [s =  3.4e+01] Khysykd
   rev  : [s =  3.2e+01] Хисикд

#   459 : loss = -4.2e+00
   inp  : [s =  3.4e+01] нъюёамь
   out  : [s =  2.9e+01] Nyuyam
   rev  : [s =  2.9e+01] Nyuyam

#   460 : loss = -4.2e+00
   inp  : [s =  4.5e+01] ёбсышчн
   out  : [s =  4.1e+01] Yobsyshchn
   rev  : [s =  3.5e+01] Йобсишн

#   461 : loss = -4.2e+00
   inp  : [s =  4.9e+01] кццыаъд
   out  : [s =  4.5e+01] Ktztsya
   rev  : [s =  4.5e+01] Ktztsya

#   462 : loss = -4.2e+00
   inp  : [s =  3.9e+01] тхйсеъл
   out  : [s =  3.5e+01] Tkhysel
   rev  : [s =  2.7e+01] Тхизель

#   463 : loss = -4.2e+00
   inp  : [s =  4.2e+01] нвъмхьч
   out  : [s =  3.8e+01] Nvmkhch
   rev  : [s =  3.5e+01] NVMKHCH

#   464 : loss = -4.2e+00
   inp  : [s =  3.1e+01] сёаблъц
   out  : [s =  2.7e+01] Syababs
   rev  : [s =  2.7e+01] Syababs

#   465 : loss = -4.2e+00
   inp  : [s =  4.1e+01] гзцьжлк
   out  : [s =  3.7e+01] Gztzzhlk
   rev  : [s =  3.7e+01] Gztzzhlk

#   466 : loss = -4.1e+00
   inp  : [s =  4.1e+01] жьжъубч
   out  : [s =  3.6e+01] Zhzhzhubch
   rev  : [s =  4.8e+01] Чжчхубч

#   467 : loss = -4.1e+00
   inp  : [s =  4.0e+01] рфдёдбм
   out  : [s =  3.6e+01] RFDEDEBM
   rev  : [s =  3.9e+01] Rfdedebm

#   468 : loss = -4.1e+00
   inp  : [s =  4.1e+01] дпшиыеэ
   out  : [s =  3.7e+01] Dpshiye
   rev  : [s =  3.7e+01] Dpshiye

#   469 : loss = -4.1e+00
   inp  : [s =  3.2e+01] моезмьъ
   out  : [s =  2.8e+01] Mozem
   rev  : [s =  1.6e+01] Мозем

#   470 : loss = -4.0e+00
   inp  : [s =  5.1e+01] азщбмхы
   out  : [s =  4.7e+01] Azshbmkh
   rev  : [s =  3.2e+01] AZSHBMKH

#   471 : loss = -4.0e+00
   inp  : [s =  4.5e+01] слвнвшп
   out  : [s =  4.1e+01] Slvnvshp
   rev  : [s =  4.1e+01] Slvnvshp

#   472 : loss = -4.0e+00
   inp  : [s =  4.0e+01] иряефоы
   out  : [s =  3.6e+01] Iryaka
   rev  : [s =  2.4e+01] Ирьяка

#   473 : loss = -3.9e+00
   inp  : [s =  3.3e+01] наъфимё
   out  : [s =  2.9e+01] Naifimo
   rev  : [s =  2.8e+01] Нейфимо

#   474 : loss = -3.9e+00
   inp  : [s =  4.4e+01] жшшжмйб
   out  : [s =  4.0e+01] Zhshzhab
   rev  : [s =  4.0e+01] Чжшхаб

#   475 : loss = -3.9e+00
   inp  : [s =  5.0e+01] эьхякпб
   out  : [s =  4.6e+01] Ekhyakpb
   rev  : [s =  4.6e+01] Ekhyakpb

#   476 : loss = -3.8e+00
   inp  : [s =  4.4e+01] щцеычсё
   out  : [s =  4.0e+01] Shchechychso
   rev  : [s =  4.0e+01] Shchechychso

#   477 : loss = -3.7e+00
   inp  : [s =  3.8e+01] иннъпфь
   out  : [s =  3.4e+01] Innpff
   rev  : [s =  3.4e+01] Innpff

#   478 : loss = -3.7e+00
   inp  : [s =  4.4e+01] дшмыкэг
   out  : [s =  4.1e+01] Dshmykeg
   rev  : [s =  4.1e+01] Dshmykeg

#   479 : loss = -3.7e+00
   inp  : [s =  4.0e+01] смэеъюш
   out  : [s =  3.6e+01] Smejush
   rev  : [s =  3.6e+01] Smejush

#   480 : loss = -3.7e+00
   inp  : [s =  3.7e+01] сченхлн
   out  : [s =  3.3e+01] Schemenchln
   rev  : [s =  3.3e+01] Schemenchln

#   481 : loss = -3.6e+00
   inp  : [s =  3.4e+01] рэстюиц
   out  : [s =  3.1e+01] Restyus
   rev  : [s =  3.1e+01] Restyus

#   482 : loss = -3.6e+00
   inp  : [s =  4.1e+01] цвзяёпб
   out  : [s =  3.8e+01] TsVAYAPB
   rev  : [s =  4.2e+01] Tsvayapb

#   483 : loss = -3.5e+00
   inp  : [s =  3.6e+01] фёхигсе
   out  : [s =  3.3e+01] Fehigsa
   rev  : [s =  3.3e+01] Фехигса

#   484 : loss = -3.5e+00
   inp  : [s =  2.7e+01] рходемё
   out  : [s =  2.3e+01] Redemo
   rev  : [s =  1.8e+01] Редем

#   485 : loss = -3.5e+00
   inp  : [s =  4.9e+01] хыяяцшп
   out  : [s =  4.6e+01] Hyayayatsshp
   rev  : [s =  4.6e+01] Hyayayatsshp

#   486 : loss = -3.4e+00
   inp  : [s =  3.4e+01] цахсъшъ
   out  : [s =  3.1e+01] Tsahssh
   rev  : [s =  2.9e+01] Цахсш

#   487 : loss = -3.4e+00
   inp  : [s =  3.8e+01] зсбароф
   out  : [s =  3.5e+01] ZSSBAROF
   rev  : [s =  3.7e+01] Zssbarof

#   488 : loss = -3.4e+00
   inp  : [s =  4.3e+01] зтвпсчё
   out  : [s =  4.0e+01] Ztvpsche
   rev  : [s =  4.0e+01] Ztvpsche

#   489 : loss = -3.4e+00
   inp  : [s =  3.3e+01] грдивъм
   out  : [s =  3.0e+01] GRDIVM
   rev  : [s =  3.4e+01] Grdivm

#   490 : loss = -3.3e+00
   inp  : [s =  4.0e+01] згншызо
   out  : [s =  3.7e+01] ZGNSHIZO
   rev  : [s =  4.1e+01] Zgnshizo

#   491 : loss = -3.3e+00
   inp  : [s =  3.9e+01] жзьзэшж
   out  : [s =  3.5e+01] ZHZZASHZH
   rev  : [s =  3.1e+01] Жазашж

#   492 : loss = -3.3e+00
   inp  : [s =  4.1e+01] злбибвя
   out  : [s =  3.8e+01] Zlbibva
