[2023-03-04 17-11-25] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  3.9e+01] rjfpugyo
   rev  : [s =  3.9e+01] rjfpugyo

#   332 : loss = -6.9e+00
   inp  : [s =  4.4e+01] июьбйез
   out  : [s =  3.7e+01] Julybuyes
   rev  : [s =  3.1e+01] Июльские покупки

#   333 : loss = -6.9e+00
   inp  : [s =  4.1e+01] этьецжб
   out  : [s =  3.4e+01] ettiezjb
   rev  : [s =  3.4e+01] ettiezjb

#   334 : loss = -6.8e+00
   inp  : [s =  3.9e+01] чопьэщм
   out  : [s =  3.2e+01] CHOPESHM
   rev  : [s =  3.2e+01] CHOPESHM

#   335 : loss = -6.8e+00
   inp  : [s =  4.3e+01] этюзшйв
   out  : [s =  3.6e+01] etuzshyv
   rev  : [s =  3.6e+01] etuzshyv

#   336 : loss = -6.8e+00
   inp  : [s =  4.5e+01] ысыияэу
   out  : [s =  3.9e+01] ysyyiaeu
   rev  : [s =  3.9e+01] ysyyiaeu

#   337 : loss = -6.8e+00
   inp  : [s =  4.1e+01] жгэднбй
   out  : [s =  3.5e+01] JGEDNBY
   rev  : [s =  3.5e+01] JGEDNBY

#   338 : loss = -6.8e+00
   inp  : [s =  4.1e+01] оуъщксж
   out  : [s =  3.4e+01] ouschkszh
   rev  : [s =  3.4e+01] ouschkszh

#   339 : loss = -6.8e+00
   inp  : [s =  3.8e+01] рчфрэъм
   out  : [s =  3.1e+01] rchfrem
   rev  : [s =  3.1e+01] rchfrem

#   340 : loss = -6.7e+00
   inp  : [s =  3.5e+01] кмузявь
   out  : [s =  2.8e+01] kmuziav
   rev  : [s =  2.8e+01] kmuziav

#   341 : loss = -6.7e+00
   inp  : [s =  4.5e+01] оскмщьц
   out  : [s =  3.8e+01] oscmshtz
   rev  : [s =  3.8e+01] oscmshtz

#   342 : loss = -6.7e+00
   inp  : [s =  3.8e+01] джхпшох
   out  : [s =  3.1e+01] jhpshoh
   rev  : [s =  3.1e+01] jhpshoh

#   343 : loss = -6.7e+00
   inp  : [s =  3.6e+01] фожишуь
   out  : [s =  2.9e+01] fozhishu
   rev  : [s =  2.9e+01] fozhishu

#   344 : loss = -6.7e+00
   inp  : [s =  4.1e+01] шсътббк
   out  : [s =  3.5e+01] shsjtbbk
   rev  : [s =  3.5e+01] shsjtbbk

#   345 : loss = -6.6e+00
   inp  : [s =  4.5e+01] чгжъхяё
   out  : [s =  3.8e+01] hgjhyayo
   rev  : [s =  3.8e+01] hgjhyayo

#   346 : loss = -6.6e+00
   inp  : [s =  3.4e+01] ушйинът
   out  : [s =  2.7e+01] ushyin't
   rev  : [s =  3.7e+00] не

#   347 : loss = -6.5e+00
   inp  : [s =  5.1e+01] ьашспгн
   out  : [s =  4.4e+01] yashspgn
   rev  : [s =  4.4e+01] yashspgn

#   348 : loss = -6.5e+00
   inp  : [s =  3.9e+01] ъжеунся
   out  : [s =  3.3e+01] Sync by honeybunny
   rev  : [s =  3.7e+01] Синхронизация

#   349 : loss = -6.5e+00
   inp  : [s =  4.9e+01] щмйяъгф
   out  : [s =  4.3e+01] shmjyyagf
   rev  : [s =  4.3e+01] shmjyyagf

#   350 : loss = -6.5e+00
   inp  : [s =  4.1e+01] тппиъьу
   out  : [s =  3.4e+01] tppiYu
   rev  : [s =  3.4e+01] tppiYu

#   351 : loss = -6.4e+00
   inp  : [s =  4.0e+01] эктылфш
   out  : [s =  3.3e+01] ectylfsh
   rev  : [s =  3.3e+01] ectylfsh

#   352 : loss = -6.4e+00
   inp  : [s =  3.4e+01] жяймехк
   out  : [s =  2.7e+01] zhaymehk
   rev  : [s =  2.7e+01] zhaymehk

#   353 : loss = -6.4e+00
   inp  : [s =  3.5e+01] кмсрвуй
   out  : [s =  2.9e+01] kmsrvuy
   rev  : [s =  2.9e+01] kmsrvuy

#   354 : loss = -6.3e+00
   inp  : [s =  4.6e+01] щябзсгр
   out  : [s =  4.0e+01] shjabzsgr
   rev  : [s =  4.0e+01] shjabzsgr

#   355 : loss = -6.3e+00
   inp  : [s =  3.5e+01] фжиръшь
   out  : [s =  2.9e+01] fzhirsh
   rev  : [s =  2.9e+01] fzhirsh

#   356 : loss = -6.3e+00
   inp  : [s =  3.9e+01] аняиуъш
   out  : [s =  3.3e+01] anyaiuysh
   rev  : [s =  3.3e+01] anyaiuysh

#   357 : loss = -6.2e+00
   inp  : [s =  4.3e+01] гэшлжси
   out  : [s =  3.7e+01] gashljsi
   rev  : [s =  3.7e+01] gashljsi

#   358 : loss = -6.1e+00
   inp  : [s =  3.5e+01] иёнднйн
   out  : [s =  2.9e+01] yoendne
   rev  : [s =  2.9e+01] yoendne

#   359 : loss = -6.1e+00
   inp  : [s =  4.5e+01] ъфъыхлч
   out  : [s =  3.8e+01] ъfъhlch
   rev  : [s =  2.9e+01] ъфълх

#   360 : loss = -6.0e+00
   inp  : [s =  4.0e+01] пндэушь
   out  : [s =  3.4e+01] pndeush
   rev  : [s =  3.4e+01] pndeush

#   361 : loss = -6.0e+00
   inp  : [s =  3.8e+01] къяпйво
   out  : [s =  3.2e+01] kjapyvo
   rev  : [s =  3.2e+01] kjapyvo

#   362 : loss = -6.0e+00
   inp  : [s =  3.9e+01] юььунор
   out  : [s =  3.3e+01] yuyuunor
   rev  : [s =  3.3e+01] yuyuunor

#   363 : loss = -6.0e+00
   inp  : [s =  5.1e+01] ёысмбцб
   out  : [s =  4.5e+01] yysmbtsb
   rev  : [s =  4.5e+01] yysmbtsb

#   364 : loss = -6.0e+00
   inp  : [s =  4.1e+01] бсхкбяд
   out  : [s =  3.5e+01] bshkbyad
   rev  : [s =  3.5e+01] bshkbyad

#   365 : loss = -6.0e+00
   inp  : [s =  4.5e+01] пьдшгээ
   out  : [s =  3.9e+01] ppdshge
   rev  : [s =  3.9e+01] ppdshge

#   366 : loss = -5.9e+00
   inp  : [s =  4.5e+01] шщвфппв
   out  : [s =  3.9e+01] shchvfppv
   rev  : [s =  3.9e+01] shchvfppv

#   367 : loss = -5.9e+00
   inp  : [s =  4.2e+01] ыэхюмть
   out  : [s =  3.6e+01] yhehumt
   rev  : [s =  3.6e+01] yhehumt

#   368 : loss = -5.9e+00
   inp  : [s =  3.4e+01] нлекшту
   out  : [s =  2.8e+01] nlectu
   rev  : [s =  2.8e+01] nlectu

#   369 : loss = -5.9e+00
   inp  : [s =  3.6e+01] ьдмоеьц
   out  : [s =  3.0e+01] ydmoeyz
   rev  : [s =  3.0e+01] ydmoeyz

#   370 : loss = -5.9e+00
   inp  : [s =  4.1e+01] члмшквц
   out  : [s =  3.5e+01] hlmshkvc
   rev  : [s =  3.5e+01] hlmshkvc

#   371 : loss = -5.8e+00
   inp  : [s =  4.1e+01] аэяцёут
   out  : [s =  3.5e+01] aejatsjout
   rev  : [s =  3.5e+01] aejatsjout

#   372 : loss = -5.8e+00
   inp  : [s =  3.4e+01] хяеахад
   out  : [s =  2.9e+01] heheahad
   rev  : [s =  2.9e+01] heheahad

#   373 : loss = -5.8e+00
   inp  : [s =  4.5e+01] оийщлйъ
   out  : [s =  3.9e+01] oiiyschlj
   rev  : [s =  3.9e+01] oiiyschlj

#   374 : loss = -5.8e+00
   inp  : [s =  4.1e+01] фсшгйсс
   out  : [s =  3.5e+01] fsshgjss
   rev  : [s =  3.5e+01] fsshgjss

#   375 : loss = -5.8e+00
   inp  : [s =  4.4e+01] оълыияф
   out  : [s =  3.8e+01] oylyiyaf
   rev  : [s =  3.8e+01] oylyiyaf

#   376 : loss = -5.8e+00
   inp  : [s =  4.3e+01] зхрьлсе
   out  : [s =  3.7e+01] zhrjlse
   rev  : [s =  3.7e+01] zhrjlse

#   377 : loss = -5.8e+00
   inp  : [s =  3.7e+01] аукхтыу
   out  : [s =  3.1e+01] Aukhtyu
   rev  : [s =  2.8e+01] Аухтю

#   378 : loss = -5.8e+00
   inp  : [s =  4.6e+01] йэтвщгщ
   out  : [s =  4.0e+01] yyetvszczcz
   rev  : [s =  4.0e+01] yyetvszczcz

#   379 : loss = -5.8e+00
   inp  : [s =  3.9e+01] геэгпьу
   out  : [s =  3.4e+01] Gegpyu
   rev  : [s =  2.9e+01] Гегпю

#   380 : loss = -5.8e+00
   inp  : [s =  3.9e+01] вбпгиоп
   out  : [s =  3.3e+01] vbpgiop
   rev  : [s =  3.3e+01] vbpgiop

#   381 : loss = -5.8e+00
   inp  : [s =  4.0e+01] нвъмцьч
   out  : [s =  3.4e+01] nvmtsch
   rev  : [s =  3.4e+01] nvmtsch

#   382 : loss = -5.7e+00
   inp  : [s =  3.3e+01] рвъэтиж
   out  : [s =  2.8e+01] rvatiej
   rev  : [s =  2.8e+01] rvatiej

#   383 : loss = -5.7e+00
   inp  : [s =  4.0e+01] мщгцфсо
   out  : [s =  3.5e+01] msgtsfso
   rev  : [s =  3.5e+01] msgtsfso

#   384 : loss = -5.7e+00
   inp  : [s =  4.4e+01] айввкшя
   out  : [s =  3.8e+01] aivvksha
   rev  : [s =  3.9e+01] аиввкша

#   385 : loss = -5.7e+00
   inp  : [s =  3.1e+01] ачмудьн
   out  : [s =  2.6e+01] ahmoodn
   rev  : [s =  2.6e+01] ahmoodn

#   386 : loss = -5.6e+00
   inp  : [s =  3.8e+01] цшгййфе
   out  : [s =  3.3e+01] tshgjfe
   rev  : [s =  3.3e+01] tshgjfe

#   387 : loss = -5.6e+00
   inp  : [s =  4.7e+01] нщщбюпф
   out  : [s =  4.2e+01] nshchbupf
   rev  : [s =  4.2e+01] nshchbupf

#   388 : loss = -5.6e+00
   inp  : [s =  3.6e+01] щлиахър
   out  : [s =  3.0e+01] shliakhr
   rev  : [s =  3.2e+01] Шлиахр

#   389 : loss = -5.6e+00
   inp  : [s =  4.9e+01] шлзцнрб
   out  : [s =  4.3e+01] schlzznrb
   rev  : [s =  4.3e+01] schlzznrb

#   390 : loss = -5.5e+00
   inp  : [s =  3.7e+01] аюрнсэк
   out  : [s =  3.2e+01] ayurnsek
   rev  : [s =  3.2e+01] ayurnsek

#   391 : loss = -5.5e+00
   inp  : [s =  4.6e+01] зкбибвя
   out  : [s =  4.1e+01] zcbibwia
   rev  : [s =  4.1e+01] zcbibwia

#   392 : loss = -5.5e+00
   inp  : [s =  4.3e+01] вхюяндм
   out  : [s =  3.7e+01] vhuyandm
   rev  : [s =  3.7e+01] vhuyandm

#   393 : loss = -5.5e+00
   inp  : [s =  3.5e+01] мкнуалп
   out  : [s =  2.9e+01] mcnualp
   rev  : [s =  2.9e+01] mcnualp

#   394 : loss = -5.5e+00
   inp  : [s =  3.8e+01] яфытьэд
   out  : [s =  3.3e+01] yafythed
   rev  : [s =  3.3e+01] yafythed

#   395 : loss = -5.4e+00
   inp  : [s =  3.8e+01] ицрёхвд
   out  : [s =  3.3e+01] igitalvd
   rev  : [s =  3.3e+01] igitalvd

#   396 : loss = -5.4e+00
   inp  : [s =  4.0e+01] орслкюу
   out  : [s =  3.5e+01] orslcuu
   rev  : [s =  3.5e+01] orslcuu

#   397 : loss = -5.4e+00
   inp  : [s =  3.7e+01] дзкнтаф
   out  : [s =  3.2e+01] dzkntaf
   rev  : [s =  3.2e+01] dzkntaf

#   398 : loss = -5.4e+00
   inp  : [s =  3.6e+01] йрхвэюс
   out  : [s =  3.0e+01] yrhwayus
   rev  : [s =  3.0e+01] yrhwayus

#   399 : loss = -5.3e+00
   inp  : [s =  3.5e+01] айлоьшш
   out  : [s =  2.9e+01] ayloish
   rev  : [s =  2.9e+01] ayloish

#   400 : loss = -5.3e+00
   inp  : [s =  4.7e+01] нмвгяюэ
   out  : [s =  4.2e+01] nmvgyayue
   rev  : [s =  4.2e+01] nmvgyayue

#   401 : loss = -5.3e+00
   inp  : [s =  4.0e+01] уэявбаа
   out  : [s =  3.5e+01] uejawbaa
   rev  : [s =  3.5e+01] uejawbaa

#   402 : loss = -5.3e+00
   inp  : [s =  3.4e+01] дсбцент
   out  : [s =  2.8e+01] dsbcent
   rev  : [s =  2.8e+01] dsbcent

#   403 : loss = -5.3e+00
   inp  : [s =  3.8e+01] йфйкткф
   out  : [s =  3.3e+01] yfjctcf
   rev  : [s =  3.3e+01] yfjctcf

#   404 : loss = -5.3e+00
   inp  : [s =  3.8e+01] щцамкьм
   out  : [s =  3.3e+01] shtsamkim
   rev  : [s =  3.3e+01] shtsamkim

#   405 : loss = -5.3e+00
   inp  : [s =  4.0e+01] ёъяпйху
   out  : [s =  3.5e+01] yoepyhu
   rev  : [s =  3.5e+01] yoepyhu

#   406 : loss = -5.1e+00
   inp  : [s =  4.8e+01] йшпзкяц
   out  : [s =  4.3e+01] yshpzkyatz
   rev  : [s =  4.3e+01] yshpzkyatz

#   407 : loss = -5.1e+00
   inp  : [s =  4.0e+01] жьёъубч
   out  : [s =  3.5e+01] zhieuubch
   rev  : [s =  3.5e+01] zhieuubch

#   408 : loss = -5.1e+00
   inp  : [s =  4.3e+01] йджмтуц
   out  : [s =  3.8e+01] yjmtutz
   rev  : [s =  3.8e+01] yjmtutz

#   409 : loss = -5.1e+00
   inp  : [s =  4.2e+01] гкппцшж
   out  : [s =  3.7e+01] gkpptszh
   rev  : [s =  3.7e+01] gkpptszh

#   410 : loss = -5.1e+00
   inp  : [s =  3.8e+01] ёыенвье
   out  : [s =  3.3e+01] yyenvier
   rev  : [s =  3.3e+01] yyenvier

#   411 : loss = -5.1e+00
   inp  : [s =  4.2e+01] тюрчмбб
   out  : [s =  3.7e+01] turchmbb
   rev  : [s =  3.7e+01] turchmbb

#   412 : loss = -5.1e+00
   inp  : [s =  4.0e+01] омуьлйх
   out  : [s =  3.5e+01] omuillich
   rev  : [s =  3.5e+01] omuillich

#   413 : loss = -5.1e+00
   inp  : [s =  3.6e+01] аакбьъа
   out  : [s =  3.1e+01] aacbia
   rev  : [s =  3.1e+01] aacbia

#   414 : loss = -5.0e+00
   inp  : [s =  3.8e+01] шйдябаь
   out  : [s =  3.3e+01] shydyaba
   rev  : [s =  3.3e+01] shydyaba

#   415 : loss = -5.0e+00
   inp  : [s =  3.7e+01] щэлжоан
   out  : [s =  3.1e+01] shljoan
   rev  : [s =  3.1e+01] shljoan

#   416 : loss = -5.0e+00
   inp  : [s =  4.0e+01] щмщшпцч
   out  : [s =  3.5e+01] shmshptsch
   rev  : [s =  3.5e+01] shmshptsch

#   417 : loss = -5.0e+00
   inp  : [s =  4.4e+01] фжхщзвы
   out  : [s =  3.9e+01] fzhhszvy
   rev  : [s =  3.9e+01] fzhhszvy

#   418 : loss = -5.0e+00
   inp  : [s =  4.3e+01] ытрчеью
   out  : [s =  3.8e+01] ytrchyu
   rev  : [s =  3.8e+01] ytrchyu

#   419 : loss = -5.0e+00
   inp  : [s =  3.2e+01] дёурзым
   out  : [s =  2.7e+01] deurzim
   rev  : [s =  2.8e+01] деурзим

#   420 : loss = -4.9e+00
   inp  : [s =  3.8e+01] эцшюгсп
   out  : [s =  3.4e+01] etsyugsp
   rev  : [s =  3.4e+01] etsyugsp

#   421 : loss = -4.9e+00
   inp  : [s =  3.7e+01] швццкхе
   out  : [s =  3.2e+01] shvtsukhe
   rev  : [s =  3.0e+01] швцухе

#   422 : loss = -4.9e+00
   inp  : [s =  3.4e+01] нымшэвн
   out  : [s =  2.9e+01] nimshavn
   rev  : [s =  2.9e+01] nimshavn

#   423 : loss = -4.9e+00
   inp  : [s =  3.7e+01] ёёшдяйй
   out  : [s =  3.2e+01] yooshday
   rev  : [s =  3.2e+01] yooshday

#   424 : loss = -4.8e+00
   inp  : [s =  3.6e+01] фафнбао
   out  : [s =  3.1e+01] fafnbao
   rev  : [s =  3.1e+01] fafnbao

#   425 : loss = -4.8e+00
   inp  : [s =  4.5e+01] бчелхрщ
   out  : [s =  4.0e+01] bchelhrsh
   rev  : [s =  4.0e+01] bchelhrsh

#   426 : loss = -4.7e+00
   inp  : [s =  4.6e+01] ъсдгжэл
   out  : [s =  4.1e+01] ъsdgjel
   rev  : [s =  4.1e+01] ъsdgjel

#   427 : loss = -4.7e+00
   inp  : [s =  3.5e+01] улпючйм
   out  : [s =  3.0e+01] ulpuchym
   rev  : [s =  3.0e+01] ulpuchym

#   428 : loss = -4.7e+00
   inp  : [s =  3.1e+01] наъфилё
   out  : [s =  2.7e+01] naafile
   rev  : [s =  2.7e+01] naafile

#   429 : loss = -4.7e+00
   inp  : [s =  4.1e+01] щщаымпш
   out  : [s =  3.6e+01] shchympsh
   rev  : [s =  3.6e+01] shchympsh

#   430 : loss = -4.7e+00
   inp  : [s =  3.2e+01] умрауые
   out  : [s =  2.8e+01] umrauye
   rev  : [s =  2.8e+01] umrauye

#   431 : loss = -4.6e+00
   inp  : [s =  5.4e+01] аювщпфш
   out  : [s =  4.9e+01] ayuvshpfsh
   rev  : [s =  4.9e+01] аювшпфш

#   432 : loss = -4.6e+00
   inp  : [s =  4.3e+01] ъныуазу
   out  : [s =  3.8e+01] ъnyuazu
   rev  : [s =  3.4e+01] ънюазу

#   433 : loss = -4.6e+00
   inp  : [s =  3.8e+01] вовкркш
   out  : [s =  3.4e+01] vvkrksh
   rev  : [s =  3.4e+01] vvkrksh

#   434 : loss = -4.6e+00
   inp  : [s =  4.1e+01] юйпёпчч
   out  : [s =  3.6e+01] yupyopch
   rev  : [s =  3.6e+01] yupyopch

#   435 : loss = -4.6e+00
   inp  : [s =  4.1e+01] чэчвсиё
   out  : [s =  3.7e+01] chachvsieu
   rev  : [s =  3.7e+01] chachvsieu

#   436 : loss = -4.5e+00
   inp  : [s =  4.5e+01] шсььцхж
   out  : [s =  4.0e+01] shsytszh
   rev  : [s =  4.0e+01] shsytszh

#   437 : loss = -4.4e+00
   inp  : [s =  4.0e+01] фаяъэдё
   out  : [s =  3.6e+01] fayayedo
   rev  : [s =  3.6e+01] fayayedo

#   438 : loss = -4.4e+00
   inp  : [s =  3.8e+01] дьеюьжн
   out  : [s =  3.3e+01] Dieujn
   rev  : [s =  3.3e+01] Dieujn

#   439 : loss = -4.4e+00
   inp  : [s =  4.3e+01] иьчфбжф
   out  : [s =  3.9e+01] yjchfbjf
   rev  : [s =  3.9e+01] yjchfbjf

#   440 : loss = -4.4e+00
   inp  : [s =  3.9e+01] счокхгм
   out  : [s =  3.5e+01] sychokhgm
   rev  : [s =  3.5e+01] sychokhgm

#   441 : loss = -4.4e+00
   inp  : [s =  3.8e+01] тэмгюон
   out  : [s =  3.4e+01] TAMGUON
   rev  : [s =  3.4e+01] TAMGUON

#   442 : loss = -4.3e+00
   inp  : [s =  4.0e+01] ёящфяюм
   out  : [s =  3.5e+01] yyushfyyum
   rev  : [s =  3.5e+01] yyushfyyum

#   443 : loss = -4.3e+00
   inp  : [s =  4.6e+01] сщюеэяе
   out  : [s =  4.2e+01] ssciuyeye
   rev  : [s =  4.2e+01] ssciuyeye

#   444 : loss = -4.2e+00
   inp  : [s =  3.2e+01] ннюзотэ
   out  : [s =  2.8e+01] nnusote
   rev  : [s =  2.8e+01] nnusote

#   445 : loss = -4.2e+00
   inp  : [s =  3.6e+01] ьёиптхр
   out  : [s =  3.2e+01] yoiptxr
   rev  : [s =  3.2e+01] yoiptxr

#   446 : loss = -4.2e+00
   inp  : [s =  4.1e+01] цпйтзль
   out  : [s =  3.7e+01] tspytzl
   rev  : [s =  3.7e+01] tspytzl

#   447 : loss = -4.2e+00
   inp  : [s =  3.7e+01] згфкахц
   out  : [s =  3.3e+01] zgfkahz
   rev  : [s =  3.3e+01] zgfkahz

#   448 : loss = -4.2e+00
   inp  : [s =  3.5e+01] бкокггд
   out  : [s =  3.1e+01] bcocggd
   rev  : [s =  3.1e+01] bcocggd

#   449 : loss = -4.1e+00
   inp  : [s =  4.0e+01] фкръйъг
   out  : [s =  3.6e+01] fcrjjg
   rev  : [s =  3.6e+01] fcrjjg

#   450 : loss = -4.1e+00
   inp  : [s =  4.2e+01] шгтхпяф
   out  : [s =  3.8e+01] shgtxpyaf
   rev  : [s =  3.8e+01] shgtxpyaf

#   451 : loss = -4.1e+00
   inp  : [s =  4.1e+01] ушозкыф
   out  : [s =  3.7e+01] ushozkyf
   rev  : [s =  3.7e+01] ushozkyf

#   452 : loss = -4.1e+00
   inp  : [s =  3.9e+01] аисвючш
   out  : [s =  3.5e+01] aiswuchsh
   rev  : [s =  3.3e+01] аисвучш

#   453 : loss = -4.1e+00
   inp  : [s =  4.1e+01] лъиьфшя
   out  : [s =  3.7e+01] Liifshya
   rev  : [s =  3.4e+01] Лиифшия

#   454 : loss = -4.0e+00
   inp  : [s =  4.0e+01] бщыхегы
   out  : [s =  3.6e+01] bshyhegy
   rev  : [s =  3.6e+01] bshyhegy

#   455 : loss = -4.0e+00
   inp  : [s =  5.1e+01] ътшлщэь
   out  : [s =  4.7e+01] ъtlschlash
   rev  : [s =  3.8e+01] ътлшлаш

#   456 : loss = -4.0e+00
   inp  : [s =  3.2e+01] цоцхццэ
   out  : [s =  2.8e+01] tsotshe
   rev  : [s =  1.6e+01] цоше

#   457 : loss = -4.0e+00
   inp  : [s =  3.4e+01] нхфтеяй
   out  : [s =  3.0e+01] nhteay
   rev  : [s =  3.0e+01] nhteay

#   458 : loss = -4.0e+00
   inp  : [s =  4.7e+01] мцжрлъи
   out  : [s =  4.3e+01] muzhrl'i
   rev  : [s =  4.3e+01] мужрл'и

#   459 : loss = -4.0e+00
   inp  : [s =  3.7e+01] уяръчёь
   out  : [s =  3.3e+01] Uyarchey
   rev  : [s =  2.9e+01] Уярчей

#   460 : loss = -4.0e+00
   inp  : [s =  2.8e+01] авярицъ
   out  : [s =  2.4e+01] Avyarits
   rev  : [s =  3.1e+01] Авьяриц

#   461 : loss = -3.9e+00
   inp  : [s =  3.9e+01] жкфвгез
   out  : [s =  3.6e+01] jcfvges
   rev  : [s =  3.6e+01] jcfvges

#   462 : loss = -3.9e+00
   inp  : [s =  4.2e+01] бцъяофы
   out  : [s =  3.8e+01] bzjiaofs
   rev  : [s =  3.8e+01] bzjiaofs

#   463 : loss = -3.9e+00
   inp  : [s =  3.6e+01] ёояээхк
   out  : [s =  3.2e+01] yooyaehk
   rev  : [s =  3.2e+01] yooyaehk

#   464 : loss = -3.9e+00
   inp  : [s =  4.5e+01] ёрсщчмг
   out  : [s =  4.2e+01] yerschchmg
   rev  : [s =  3.3e+01] ерщмг

#   465 : loss = -3.9e+00
   inp  : [s =  3.7e+01] трклпнд
   out  : [s =  3.3e+01] trklpnd
   rev  : [s =  3.3e+01] trklpnd

#   466 : loss = -3.8e+00
   inp  : [s =  3.1e+01] маумяйъ
   out  : [s =  2.7e+01] Maumiai
   rev  : [s =  2.8e+01] Маумиай

#   467 : loss = -3.8e+00
   inp  : [s =  3.6e+01] цотиыог
   out  : [s =  3.2e+01] tsotiog
   rev  : [s =  3.2e+01] tsotiog

#   468 : loss = -3.8e+00
   inp  : [s =  3.3e+01] леъздеф
   out  : [s =  2.9e+01] leezdef
   rev  : [s =  2.9e+01] leezdef

#   469 : loss = -3.8e+00
   inp  : [s =  4.3e+01] ъгдхгвт
   out  : [s =  3.9e+01] ъgdhgvt
   rev  : [s =  3.9e+01] ъgdhgvt

#   470 : loss = -3.8e+00
   inp  : [s =  3.8e+01] ичыътзу
   out  : [s =  3.4e+01] ichyutzu
   rev  : [s =  3.4e+01] ichyutzu

#   471 : loss = -3.8e+00
   inp  : [s =  4.3e+01] сьрмцтц
   out  : [s =  4.0e+01] srmzztz
   rev  : [s =  4.0e+01] srmzztz

#   472 : loss = -3.8e+00
   inp  : [s =  3.2e+01] нодьчуб
   out  : [s =  2.8e+01] nodchub
   rev  : [s =  2.8e+01] nodchub

#   473 : loss = -3.7e+00
   inp  : [s =  3.7e+01] чаюйьлу
   out  : [s =  3.3e+01] chayuylu
   rev  : [s =  3.3e+01] chayuylu

#   474 : loss = -3.7e+00
   inp  : [s =  3.2e+01] истйнуу
   out  : [s =  2.9e+01] istinuu
   rev  : [s =  2.9e+01] istinuu

#   475 : loss = -3.7e+00
   inp  : [s =  3.7e+01] мэсгьзя
   out  : [s =  3.4e+01] msgzia
   rev  : [s =  3.4e+01] msgzia

#   476 : loss = -3.6e+00
   inp  : [s =  3.6e+01] чтъэйнм
   out  : [s =  3.2e+01] Ch'einm
   rev  : [s =  4.2e+01] Ч'эйнм

#   477 : loss = -3.6e+00
   inp  : [s =  4.0e+01] зэлфмят
   out  : [s =  3.7e+01] zelfmeat
   rev  : [s =  3.7e+01] zelfmeat

#   478 : loss = -3.5e+00
   inp  : [s =  4.0e+01] сышукзв
   out  : [s =  3.7e+01] syshukzv
   rev  : [s =  3.7e+01] syshukzv

#   479 : loss = -3.5e+00
   inp  : [s =  4.4e+01] ррювчсч
   out  : [s =  4.1e+01] rruvchsch
   rev  : [s =  4.1e+01] rruvchsch

#   480 : loss = -3.5e+00
   inp  : [s =  3.6e+01] хоздзйэ
   out  : [s =  3.2e+01] hozdaye
   rev  : [s =  3.2e+01] hozdaye

#   481 : loss = -3.5e+00
   inp  : [s =  3.3e+01] тзепкот
   out  : [s =  3.0e+01] tzepkot
   rev  : [s =  2.2e+01] цепкот

#   482 : loss = -3.5e+00
   inp  : [s =  4.4e+01] алчйьхц
   out  : [s =  4.0e+01] alchyihtz
   rev  : [s =  4.0e+01] alchyihtz

#   483 : loss = -3.4e+00
   inp  : [s =  3.1e+01] нбрахйн
   out  : [s =  2.8e+01] nbrakhine
   rev  : [s =  2.8e+01] nbrakhine

#   484 : loss = -3.4e+00
   inp  : [s =  3.9e+01] коойфнб
   out  : [s =  3.5e+01] cooyfnb
   rev  : [s =  3.5e+01] cooyfnb

#   485 : loss = -3.4e+00
   inp  : [s =  4.0e+01] ёсможвб
   out  : [s =  3.7e+01] yosmojvb
   rev  : [s =  3.7e+01] yosmojvb

#   486 : loss = -3.4e+00
   inp  : [s =  4.3e+01] бщифййя
   out  : [s =  3.9e+01] bshchifya
   rev  : [s =  3.9e+01] bshchifya

#   487 : loss = -3.3e+00
   inp  : [s =  3.9e+01] хфхтйчу
   out  : [s =  3.5e+01] hfhtichu
   rev  : [s =  3.5e+01] hfhtichu

#   488 : loss = -3.3e+00
   inp  : [s =  4.8e+01] йечсйшж
   out  : [s =  4.5e+01] yechsyshj
   rev  : [s =  4.5e+01] yechsyshj

#   489 : loss = -3.3e+00
   inp  : [s =  3.6e+01] кбручйе
   out  : [s =  3.2e+01] kbruchye
   rev  : [s =  3.2e+01] kbruchye

#   490 : loss = -3.2e+00
   inp  : [s =  4.1e+01] уэзсявх
   out  : [s =  3.8e+01] uezsiavh
   rev  : [s =  3.8e+01] uezsiavh

#   491 : loss = -3.2e+00
   inp  : [s =  3.0e+01] озепунз
   out  : [s =  2.7e+01] osepunz
   rev  : [s =  2.7e+01] osepunz

#   492 : loss = -3.2e+00
   inp  : [s =  4.4e+01] ъжкхшлы
   out  : [s =  4.0e+01] ъjxxhly
   rev  : [s =  4.4e+01] ъјхххІ

#   493 : loss = -3.2e+00
   inp  : [s =  4.0e+01] пзпиргч
   out  : [s =  3.7e+01] pzpirgch
   rev  : [s =  3.7e+01] pzpirgch

#   494 : loss = -3.2e+00
   inp  : [s =  3.8e+01] ьгрцусо
   out  : [s =  3.5e+01] ygrzuso
   rev  : [s =  3.5e+01] ygrzuso

#   495 : loss = -3.2e+00
   inp  : [s =  3.2e+01] уытыеип
   out  : [s =  2.9e+01] uytyyp
   rev  : [s =  2.9e+01] uytyyp

#   496 : loss = -3.2e+00
   inp  : [s =  4.4e+01] мхыяавф
